employeeID,CountryOfBirth,name,phone,email,gender,birthdate,hiredate,department,role,salary,SSID
275789161,USA,Laura Becker DDS,+1-631-493-8368x55975,christopher42_7962@example.com,female,1990-01-23,2021-12-12,HR,HR Manager,87540,422-43-6165
224460782,USA,Gina Horn,745.850.4786x0221,tonycox_7963@example.com,female,1978-11-20,2022-06-17,HR,HR Manager,70712,325-03-5506
218985797,China,苏桂芝,680.581.6052,xiongwei_7964@example.com,male,1968-03-12,2014-10-10,Sales,Account Manager,69532,033-88-8213
724127077,USA,David Reyes,(206)581-5324x2671,john06_7965@example.com,female,1988-07-29,2010-10-14,HR,Recruiter,75975,674-55-9365
896312404,USA,Kellie Rosales,896.975.8399,thomasmcclure_7966@example.com,female,1972-10-16,2017-10-03,Finance,Financial Analyst,79893,826-73-3540
921241223,Canada,Denise Watson,875-508-6375,aguilarjustin_7967@example.com,male,1994-06-11,2017-07-20,Sales,Sales Executive,79474,100-59-2303
503578875,USA,Shaun Clark,674-325-8553x450,mckenziedarren_7968@example.com,female,1999-09-10,2019-12-21,Engineering,DevOps Engineer,96827,668-35-7022
907729704,India,Urishilla Prabhu,642-376-6818,chakrabartihema_7969@example.com,male,1961-07-25,2020-03-03,HR,Recruiter,60463,893-44-8707
651705610,USA,Joshua Smith,+1-801-889-5822x207,ocabrera_7970@example.com,female,2001-04-10,2023-07-12,Sales,Account Manager,79384,176-13-0036
332425478,USA,Renee Martinez,5195364253,grantkylie_7971@example.com,male,1996-02-12,2022-12-26,Finance,Accountant,72276,766-45-9870
463669224,USA,Melinda Miller,(560)959-0685,nbaker_7972@example.com,female,1969-11-25,2015-06-21,Finance,Financial Analyst,72819,055-36-3262
785812046,USA,Deanna Smith,+1-488-204-0004x075,dana08_7973@example.com,female,1984-02-04,2010-04-16,HR,HR Manager,96248,884-51-4467
580758594,China,陈淑珍,558-292-3416,lisu_7974@example.com,female,1998-03-11,2021-10-09,Engineering,Software Engineer,112393,034-40-0181
751419045,Taiwan,李明珠,001-283-891-0808,pi-hsiachen_7975@example.com,male,1970-05-29,2010-11-08,Sales,Sales Executive,50326,173-33-9391
398079211,China,杨俊,831.408.9346x15715,chao78_7976@example.com,female,1997-10-01,2018-01-17,Engineering,DevOps Engineer,121596,651-82-2240
739658080,India,Jack Grover,001-497-963-7018,fanand_7977@example.com,female,1975-01-18,2011-11-23,Sales,Sales Executive,54505,201-89-9815
735171025,India,Wahab Chandran,001-729-493-8477x12008,jyotibhagat_7978@example.com,male,1997-11-04,2017-05-14,HR,HR Manager,94979,267-24-3071
325759955,India,Jai Kalita,703.866.9867x41135,dharlopa_7979@example.com,female,1978-11-09,2013-10-15,Engineering,Software Engineer,133072,089-80-8569
921751753,USA,Jonathan Stone,594-382-3528,pcase_7980@example.com,female,1977-06-21,2018-12-18,HR,HR Manager,94228,672-05-4115
425932717,South Korea,박건우,+1-463-512-4483x2267,seongsui_7981@example.com,male,1983-01-09,2021-08-05,HR,Recruiter,71679,343-51-3897
293059771,USA,Joshua Bennett,001-955-358-9416x709,asmith_7982@example.com,female,1963-11-04,2010-12-08,Finance,Financial Analyst,73170,275-66-8855
897503187,South Korea,황준서,+1-806-859-1743x91707,jeongsig17_7983@example.com,female,1987-06-05,2012-09-27,Sales,Sales Executive,62290,353-11-1815
387290361,India,Avni Karnik,(499)767-9336x340,xalak37_7984@example.com,male,1986-12-09,2010-03-17,Sales,Sales Executive,68450,364-50-4635
923090340,USA,Erika Bennett,764.854.5965,rmurphy_7985@example.com,male,1972-04-22,2015-02-22,Finance,Financial Analyst,73686,733-46-0697
326479438,USA,Tonya Dickson,274.962.7233x704,seanmcdaniel_7986@example.com,male,1976-05-25,2020-04-04,Sales,Sales Executive,82085,428-64-5847
292945590,USA,Karla Armstrong,774-241-8803x333,xcastillo_7987@example.com,female,1969-05-04,2021-08-05,Engineering,DevOps Engineer,127622,515-54-3976
456662794,USA,Nicole White,647.792.0778x7899,ashley05_7988@example.com,male,1989-10-16,2020-07-01,Engineering,Software Engineer,124251,076-09-1473
512458875,South Korea,고경희,(557)984-2503x77155,geonu17_7989@example.com,female,1959-12-30,2011-02-09,HR,Recruiter,66837,626-13-2658
679195336,Mexico,Humberto Soledad Montemayor,001-233-685-0541x07493,augustojaime_7990@example.com,male,1987-06-15,2018-01-13,Sales,Account Manager,84535,507-62-9536
267087060,Philippines,Hunter Farley,001-325-246-8651x2581,kyle09_7991@example.com,male,1983-08-31,2013-12-21,HR,HR Manager,90740,681-64-0610
827901170,USA,James Harris,+1-985-786-8187x248,adam44_7992@example.com,female,1981-01-22,2015-04-03,Engineering,Software Engineer,80456,162-87-6701
745344875,China,高雪,916.809.8127x8274,gaojing_7993@example.com,male,1964-06-01,2015-12-26,Sales,Account Manager,76248,757-36-8626
553569638,USA,Shawn Phillips,544-401-7994,fsmith_7994@example.com,female,1980-01-29,2017-04-12,HR,Recruiter,63669,090-62-5787
594748370,USA,Ana Hanson,242.607.2733x6762,plopez_7995@example.com,female,1982-02-12,2016-12-20,Finance,Financial Analyst,91088,404-11-7839
836037967,Mexico,Mtro. Alvaro Salcido,222.620.2549,carbajalsilvano_7996@example.com,female,1971-02-28,2012-06-14,Sales,Account Manager,62897,524-56-9015
598417995,USA,Jared Sanchez,206-479-9999x81871,osanchez_7997@example.com,male,1979-02-01,2016-10-15,Engineering,DevOps Engineer,111238,525-94-9107
322849082,USA,Jennifer Contreras,838-467-2179x92287,idawson_7998@example.com,male,1986-07-21,2013-08-21,Sales,Sales Executive,85632,678-28-5661
517491068,China,辛俊,400.617.8840x451,pyi_7999@example.com,female,1967-10-09,2022-10-13,Sales,Account Manager,80061,228-49-4449
827023982,USA,Stephanie Smith,001-838-824-1243x7350,fernandezchristopher_8000@example.com,male,1992-07-24,2017-02-13,HR,Recruiter,71939,029-77-9413
753544245,USA,James West,927-805-6093x19998,curtisbowman_8001@example.com,female,1976-08-27,2018-04-19,Engineering,Software Engineer,111356,049-50-1188
296521085,USA,Nancy Obrien,001-644-462-4747x34409,gibsonashley_8002@example.com,female,1965-11-02,2015-08-25,Engineering,DevOps Engineer,119746,806-87-9042
895966987,USA,Sandra Rios,913-233-1740,brennansandra_8003@example.com,female,1991-12-16,2014-01-24,Engineering,DevOps Engineer,120238,229-83-2044
598150695,USA,Leslie Salazar,434-365-8993x017,aaronwalter_8004@example.com,male,1974-05-27,2016-01-09,Finance,Financial Analyst,72591,103-85-5603
197473684,India,Zilmil Bali,584.827.7162x0820,prisha60_8005@example.com,male,1966-05-25,2010-12-05,Engineering,Software Engineer,103662,438-15-9683
536286892,USA,Maria Hughes,(667)960-1585,sarahholloway_8006@example.com,female,1963-02-24,2014-03-25,Sales,Sales Executive,73812,084-20-6200
488074859,USA,Derek Ford,001-601-927-3484x6216,edward90_8007@example.com,female,2000-10-27,2022-05-11,Engineering,DevOps Engineer,118800,764-32-7804
631205652,USA,Lisa Barnes,001-988-491-6125x621,aprilgross_8008@example.com,female,2004-12-11,2023-10-23,Engineering,DevOps Engineer,125089,055-78-1562
793118455,Canada,Jeffrey Watson,898.305.0008,perrylin_8009@example.com,female,1994-01-04,2020-09-14,Engineering,Software Engineer,88323,024-06-3292
491536678,South Korea,이정식,+1-711-506-4924x096,jinu82_8010@example.com,male,1971-03-22,2013-03-19,Engineering,Software Engineer,105027,322-90-8249
748470631,USA,Angela Gomez,001-288-718-9979x36150,benjaminlewis_8011@example.com,female,1962-07-25,2023-02-03,Engineering,DevOps Engineer,120300,595-73-9001
545297514,India,Chakradev Rama,(683)584-8985x2475,gaurav97_8012@example.com,female,1970-04-27,2015-12-24,Finance,Financial Analyst,85916,336-85-0563
517918114,USA,Denise King,001-266-548-3423x1771,lisa71_8013@example.com,male,1967-09-09,2011-02-27,Finance,Financial Analyst,81826,213-43-1012
556109250,USA,Diane Henry,972.383.7866,dbooth_8014@example.com,female,1975-12-17,2023-08-11,Engineering,Software Engineer,103487,002-03-4678
559399023,South Korea,홍광수,433-228-8150x28613,areum02_8015@example.com,female,1994-06-17,2023-08-11,Engineering,DevOps Engineer,100470,615-12-5246
281104727,USA,Robert Sanchez,380.732.7419,acollins_8016@example.com,female,1960-08-06,2013-04-04,Finance,Financial Analyst,74322,559-96-2406
761459518,Philippines,Nathan Sullivan,+1-812-243-7576x088,martinezdaniel_8017@example.com,male,1990-05-01,2018-08-21,Finance,Financial Analyst,80796,048-93-4015
827607272,USA,Heather Gray,(661)535-8637x6917,robertcastaneda_8018@example.com,female,1960-10-03,2013-06-27,Sales,Account Manager,67575,644-21-7218
100291782,South Korea,김성현,001-884-515-4840x047,jungsui_8019@example.com,female,1987-04-06,2016-03-04,Engineering,DevOps Engineer,129750,769-54-9170
769247386,USA,Christopher Caldwell,+1-619-789-2398x910,sanchezkathleen_8020@example.com,male,1997-01-16,2017-02-23,Engineering,Software Engineer,87933,358-28-2650
592255883,USA,Ryan Turner,380.731.0387x571,markgreene_8021@example.com,female,1960-12-31,2015-12-25,Sales,Account Manager,68621,830-83-0096
668496572,USA,Hannah Williams,(402)850-7192,casebrian_8022@example.com,female,1969-04-10,2013-04-23,Finance,Financial Analyst,71990,595-75-0892
878376353,USA,Jennifer Li,637-424-9853x6852,elizabeth06_8023@example.com,male,1967-06-01,2015-06-18,Engineering,DevOps Engineer,109077,769-29-1380
986092489,USA,Alexander Harrison,6624358667,brendawang_8024@example.com,male,1991-03-01,2018-11-12,Sales,Account Manager,66267,163-97-9241
138028846,India,Bahadurjit Sandhu,+1-441-492-7624x074,wthaker_8025@example.com,male,1962-07-20,2013-02-13,HR,HR Manager,85481,328-27-0210
253352479,USA,Christopher Osborn,424.636.5738,dillonshawn_8026@example.com,male,1968-11-08,2012-09-07,Engineering,Software Engineer,118840,262-73-8960
393855182,India,Tanish Dey,(666)231-2434,sanghawyatt_8027@example.com,male,1959-07-06,2015-10-07,Finance,Accountant,69310,620-86-2355
991697193,USA,Michael Scott,+1-606-688-4695x038,katiejones_8028@example.com,female,1992-01-02,2018-04-03,Sales,Sales Executive,73132,005-83-9401
859618697,India,Yutika Sandhu,(492)511-1561x91983,lgoswami_8029@example.com,male,1982-11-06,2023-03-08,HR,Recruiter,71017,330-66-3166
756968891,USA,Mr. James Watson II,001-240-327-9690x65989,christopherhernandez_8030@example.com,female,2002-06-13,2023-07-01,Sales,Sales Executive,58391,406-02-6825
501897659,USA,Kathy Bennett,833-649-8810x06572,riggsgregory_8031@example.com,male,1994-10-04,2023-06-04,Finance,Accountant,72317,808-45-3694
830770641,USA,Patrick Jones,(638)608-5429,jessica90_8032@example.com,male,1979-12-30,2023-06-18,Sales,Sales Executive,58361,114-28-1240
362705999,USA,Holly Perry,(734)897-5555x9806,jacquelineperez_8033@example.com,female,1989-12-19,2017-10-21,Sales,Sales Executive,66893,569-48-7892
534343487,USA,Amy Sherman,456-657-4593,vcoleman_8034@example.com,male,1980-04-30,2016-09-04,HR,HR Manager,99656,173-62-2603
202715346,India,Chakrika Oza,+1-848-898-3312x77087,abhimanyukapadia_8035@example.com,male,1978-01-22,2019-05-03,Finance,Accountant,61653,546-70-7558
249754964,USA,Michael Martin,+1-336-871-3192x800,julie76_8036@example.com,female,1987-12-19,2019-12-09,Finance,Financial Analyst,71997,703-54-3202
851603247,Mexico,Emilio Partida Santillán,824.898.7189x12396,garibaydaniela_8037@example.com,female,1982-07-04,2018-08-01,HR,HR Manager,73551,881-24-8986
861895869,India,Jack Parmar,821-448-4354,veerkala_8038@example.com,male,1965-08-08,2015-11-13,Finance,Financial Analyst,74049,689-23-4912
965165719,India,Aditya Nori,676.881.9132,pandeytanish_8039@example.com,male,1994-11-18,2020-02-12,Sales,Sales Executive,53377,503-19-5264
854574074,China,王桂英,927-903-6351,xiongxiulan_8040@example.com,female,1986-04-20,2015-04-26,Finance,Financial Analyst,81078,515-74-1940
936381819,Taiwan,羅俊雄,3992450173,chia-hao29_8041@example.com,female,2001-03-11,2021-09-19,Finance,Financial Analyst,81887,843-08-6501
961912691,USA,William Price,8688682044,williammoore_8042@example.com,male,1992-09-24,2023-02-26,Engineering,DevOps Engineer,101873,488-34-0707
388271436,USA,Rebecca Brady,(637)603-9903x5313,jennifer64_8043@example.com,female,1991-11-13,2014-06-28,Sales,Account Manager,80492,768-31-7517
242362652,Taiwan,廖文正,7428809031,ohsueh_8044@example.com,male,1975-11-14,2015-07-03,Engineering,DevOps Engineer,117825,560-07-0983
883562858,USA,Donald Jenkins,588.348.7079,nealjason_8045@example.com,male,2003-04-28,2023-11-02,Engineering,DevOps Engineer,90378,419-55-7415
642548961,India,Isha Chokshi,838.329.5441,fborah_8046@example.com,female,1985-01-13,2014-10-01,Finance,Accountant,80945,264-56-1249
843463925,Canada,Elizabeth Nelson,986-280-4362x0779,hensleymonica_8047@example.com,male,1998-12-14,2020-06-21,Finance,Financial Analyst,87530,804-14-4197
368150544,Taiwan,柯美玉,001-303-785-6027x00607,mei-lihung_8048@example.com,male,1984-07-22,2012-09-10,Sales,Account Manager,88544,796-61-2202
686156713,India,Samuel Comar,201.570.0420,dayaljeremiah_8049@example.com,male,1996-06-20,2020-05-19,Finance,Accountant,76528,116-16-3905
567198339,USA,Andrea Fields,460-898-3623,scottbates_8050@example.com,male,1973-04-13,2015-09-13,HR,HR Manager,88455,540-50-3148
292137703,India,Hritik Vala,+1-351-279-8588x115,soniudant_8051@example.com,female,1962-05-20,2010-10-06,Engineering,DevOps Engineer,125625,824-06-1294
408237520,USA,Brittany Graham,001-628-391-2511x10482,yhatfield_8052@example.com,male,1985-05-31,2020-11-28,HR,HR Manager,95561,421-86-8575
667148079,USA,Mary Newton,699.944.5752x0047,richardarroyo_8053@example.com,male,1988-07-04,2013-04-12,Finance,Financial Analyst,70154,628-07-1566
470717412,USA,Justin Reyes,(459)501-4512x7014,imiller_8054@example.com,male,2005-02-25,2023-07-27,Finance,Accountant,70674,530-75-9226
835701139,India,Harini Oak,+1-603-701-6947x1052,dvarma_8055@example.com,male,1976-11-25,2013-07-19,Engineering,Software Engineer,112124,356-73-4683
764334579,USA,Tiffany Saunders,(650)964-1509,mkaufman_8056@example.com,male,1978-09-08,2019-12-15,HR,HR Manager,75705,148-73-9591
396589440,USA,Stephanie Russell,696.612.4537,christina57_8057@example.com,male,2003-01-24,2023-08-06,HR,Recruiter,56266,442-01-4243
633044373,USA,Kimberly Andrews,001-427-200-3407,justin38_8058@example.com,female,1992-08-15,2021-10-01,Sales,Sales Executive,86289,143-95-6682
346457874,USA,Sheila Morris,949-461-9513,gregory95_8059@example.com,male,1979-06-27,2023-01-05,Finance,Financial Analyst,79158,820-62-8515
163692057,USA,Michael Murray,(514)975-5883,awilliams_8060@example.com,male,1963-10-16,2020-10-10,Engineering,DevOps Engineer,117892,800-52-4054
407201064,South Korea,이상현,001-658-680-5132,ogjano_8061@example.com,female,1988-11-27,2010-11-01,Sales,Sales Executive,71865,349-99-9836
867463764,USA,Tasha Scott,(390)551-8418x0452,amber18_8062@example.com,female,2000-05-23,2021-04-17,Sales,Sales Executive,87749,025-85-6598
862276716,USA,Desiree Santos,+1-759-485-9849x2987,malvarez_8063@example.com,female,1999-10-23,2019-04-18,Sales,Account Manager,72746,179-04-7386
172203851,Philippines,Jacqueline Ortega,840.290.9764x38120,millerbrandi_8064@example.com,female,1980-12-11,2019-03-02,Sales,Account Manager,79029,223-07-2814
700200643,USA,Lauren Taylor,354-277-1548,floresthomas_8065@example.com,female,1989-06-26,2010-11-04,Sales,Account Manager,75314,440-61-6708
101934450,Taiwan,曾威廷,(676)302-1268x55602,choumei-yun_8066@example.com,female,1999-11-06,2022-09-28,HR,Recruiter,66743,635-71-2838
123371531,USA,Brian Hill,001-452-888-9543,danieljessica_8067@example.com,male,1983-07-02,2014-02-25,Sales,Sales Executive,69950,514-38-6076
320536929,India,Radha Shukla,673-846-0320x17281,yahvi05_8068@example.com,male,1987-02-22,2022-09-18,HR,Recruiter,69953,207-48-8616
572577370,USA,Anna Diaz,3655517783,cindy53_8069@example.com,female,1995-12-15,2023-06-26,Engineering,Software Engineer,100114,248-53-5012
379206958,China,庞峰,873-564-2395,nshi_8070@example.com,female,1976-07-15,2019-10-13,Finance,Accountant,82644,503-73-0008
719401667,India,Leela Bail,886.533.8459x11039,charitapingle_8071@example.com,male,2000-06-26,2020-11-18,HR,HR Manager,99915,521-94-0204
530007780,South Korea,손동현,538.512.7861,hyeonjugu_8072@example.com,male,1995-09-16,2019-12-08,Sales,Account Manager,93039,534-54-5793
894103398,USA,Sherry Gardner,(393)506-3289x79588,anthonyyang_8073@example.com,female,1975-11-06,2014-04-03,HR,HR Manager,80566,588-07-5883
419229752,USA,Christina Willis,001-376-655-7310x2567,rebecca89_8074@example.com,female,2005-04-02,2023-06-06,Sales,Sales Executive,61414,402-31-8085
923141210,USA,Renee Lindsey,+1-692-375-1765,wburke_8075@example.com,male,1988-05-25,2019-02-04,Engineering,Software Engineer,139793,162-79-0583
438659922,USA,Barbara Tyler,840-847-7168x11647,rebecca10_8076@example.com,female,1972-01-18,2020-09-17,Finance,Financial Analyst,68253,834-94-0551
926594360,India,Mitesh Kala,768-727-6214x675,qabilchana_8077@example.com,male,1979-04-23,2018-01-07,Finance,Financial Analyst,81606,289-05-3785
582809365,USA,Mrs. Kathryn Cantrell,404-547-7938,lauraharrison_8078@example.com,male,1966-02-15,2011-08-01,Engineering,DevOps Engineer,98309,854-09-8992
149001454,Mexico,Dr. Abel Alonzo,(915)387-9387,carvajalaraceli_8079@example.com,female,1974-03-29,2016-07-04,Finance,Financial Analyst,68315,306-47-8202
592035229,USA,Michael Hammond,001-598-478-0180,brice_8080@example.com,female,1986-11-06,2018-10-25,Finance,Financial Analyst,74425,012-84-5171
782949083,Canada,Dawn Moore,+1-939-938-7913x51866,dannysmith_8081@example.com,female,1969-01-24,2017-02-02,Sales,Account Manager,87421,788-44-4795
167785299,USA,Diane Rivera MD,345.382.5728,gcallahan_8082@example.com,male,1984-11-08,2013-08-23,HR,Recruiter,62907,266-46-6861
563774139,USA,Nathaniel Bruce,370.204.7419,debra41_8083@example.com,male,1964-05-23,2020-03-03,HR,Recruiter,62377,344-72-5327
784505075,South Korea,김지현,(929)509-1331x39199,yujinim_8084@example.com,male,2003-10-17,2023-09-23,Finance,Financial Analyst,90769,378-77-0313
979895839,Canada,Bonnie Morris,001-228-815-4618,jcampbell_8085@example.com,female,2002-01-14,2023-10-02,Engineering,DevOps Engineer,121523,091-68-4043
365824629,USA,Michael Clark,+1-953-530-7713x751,torresmelvin_8086@example.com,male,1966-11-18,2014-10-15,HR,HR Manager,92053,482-37-2888
519438628,USA,Charles Turner,325.329.9712x8165,kross_8087@example.com,female,1962-02-09,2023-03-24,Sales,Sales Executive,64830,126-60-2541
160895374,USA,Stephanie Rivera,+1-475-267-2196x37512,nphillips_8088@example.com,male,1966-07-16,2010-02-01,Engineering,Software Engineer,137844,235-96-1796
162146933,USA,Ashley Gonzalez,728-235-6443x38837,brenda52_8089@example.com,female,1974-10-28,2022-10-02,Sales,Sales Executive,63767,174-30-5858
617184001,USA,James Sharp,335-474-2321,thomas34_8090@example.com,male,1967-04-03,2017-12-05,Finance,Financial Analyst,84506,147-70-9159
386376444,USA,Bryan Russell Jr.,946-721-1251x10118,michaelwhite_8091@example.com,female,1976-02-13,2023-06-13,HR,HR Manager,93692,412-73-4856
274074645,USA,Steven Henderson,356-379-1941x991,johnsonmarcus_8092@example.com,male,1971-05-15,2015-05-19,Engineering,Software Engineer,92747,185-20-1095
